input,policy,icache_cap,icache_ways,icache_blsz,dcache_cap,dcache_ways,dcache_blsz,cycles,ipc
inputs/custom/strided_access.x,rand,32768,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,32768,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,32768,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,32768,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,65536,1,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,65536,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,65536,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,65536,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,65536,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,131072,1,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,131072,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,131072,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,131072,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,131072,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,262144,1,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,262144,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,262144,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,262144,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,262144,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,524288,1,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,524288,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,524288,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,524288,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,524288,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,1048576,1,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,1048576,2,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,1048576,4,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,1048576,8,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,1048576,16,128,131072,4,128,17944270,0.524
inputs/custom/strided_access.x,rand,2048,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,2048,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,2048,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,2048,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,2048,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,4096,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,4096,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,4096,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,4096,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,4096,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,8192,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,8192,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,8192,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,8192,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,8192,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,16384,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,16384,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,16384,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,16384,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,16384,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,32768,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,32768,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,32768,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,32768,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,32768,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,65536,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,65536,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,65536,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,65536,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,65536,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,131072,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,131072,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,131072,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,131072,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,131072,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,262144,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,262144,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,262144,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,262144,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,262144,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,524288,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,524288,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,524288,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,524288,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,524288,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,1048576,1,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,1048576,2,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,1048576,4,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,1048576,8,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,1048576,16,128,131072,2,128,18179470,0.517
inputs/custom/strided_access.x,rand,2048,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,2048,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,2048,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,2048,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,2048,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,4096,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,4096,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,4096,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,4096,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,4096,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,8192,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,8192,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,8192,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,8192,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,8192,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,16384,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,16384,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,16384,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,16384,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,16384,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,32768,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,32768,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,32768,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,32768,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,32768,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,65536,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,65536,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,65536,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,65536,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,65536,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,131072,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,131072,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,131072,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,131072,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,131072,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,262144,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,262144,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,262144,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,262144,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,262144,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,524288,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,524288,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,524288,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,524288,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,524288,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,1048576,1,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,1048576,2,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,1048576,4,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,1048576,8,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,1048576,16,128,65536,16,128,19043970,0.493
inputs/custom/strided_access.x,rand,2048,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,2048,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,2048,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,2048,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,2048,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,4096,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,4096,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,4096,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,4096,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,4096,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,8192,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,8192,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,8192,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,8192,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,8192,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,16384,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,16384,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,16384,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,16384,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,16384,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,32768,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,32768,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,32768,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,32768,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,32768,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,65536,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,65536,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,65536,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,65536,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,65536,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,131072,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,131072,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,131072,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,131072,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,131072,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,262144,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,262144,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,262144,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,262144,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,262144,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,524288,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,524288,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,524288,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,524288,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,524288,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,1048576,1,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,1048576,2,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,1048576,4,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,1048576,8,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,1048576,16,128,65536,8,128,19056270,0.493
inputs/custom/strided_access.x,rand,2048,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,2048,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,2048,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,2048,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,2048,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,4096,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,4096,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,4096,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,4096,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,4096,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,8192,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,8192,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,8192,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,8192,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,8192,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,16384,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,16384,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,16384,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,16384,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,16384,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,32768,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,32768,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,32768,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,32768,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,32768,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,65536,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,65536,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,65536,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,65536,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,65536,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,131072,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,131072,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,131072,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,131072,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,131072,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,262144,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,262144,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,262144,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,262144,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,262144,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,524288,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,524288,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,524288,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,524288,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,524288,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,1048576,1,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,1048576,2,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,1048576,4,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,1048576,8,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,1048576,16,128,65536,4,128,19080320,0.492
inputs/custom/strided_access.x,rand,2048,1,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,2048,2,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,2048,4,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,2048,8,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,2048,16,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,4096,1,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,4096,2,128,65536,2,128,19121870,0.491
inputs/custom/strided_access.x,rand,4096,4,128,65536,2,128,19121870,0.491
